TestData,LinReg,2,0,3.284270776477594,0.0,4.5265224111994,0.0,0.0009965896606445312,0.0,0.0840766429901123,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.8909677920859649,0.0,1.1501861525565595,0.0,0.02698826789855957,0.0,0.14824604988098145,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.8892010741480626,0.0,1.1544543937739407,0.0,0.033445119857788086,0.0,0.1571664810180664,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.8946666591950035,0.0,1.1480092920182432,0.0,0.03144502639770508,0.0,0.1385035514831543,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.880079738176147,0.0,1.1187121642858098,0.0,0.031169891357421875,0.0,0.1408545970916748,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.880079738176147,0.0,1.1187121642858098,0.0,0.029440641403198242,0.0,0.14064717292785645,0.0,300
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,1.1016491942391058,0.0,1.6442729045587012,0.0,0.018842697143554688,0.0,0.13797879219055176,0.0,300
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.865823147220359,0.0,1.134567684830479,0.0,0.024937868118286133,0.0,0.16745233535766602,0.0,2000
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.6542770976619218,0.0,1.0574779871156008,0.0,0.024297237396240234,0.0,0.11703968048095703,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.6927857936079056,0.0,1.0009939633643887,0.0,0.048790931701660156,0.0,0.15625429153442383,0.0,0
